,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_tree__criterion,param_tree__max_depth,param_tree__min_samples_leaf,param_tree__min_samples_split,params,split0_test_precision,split1_test_precision,split2_test_precision,split3_test_precision,split4_test_precision,mean_test_precision,std_test_precision,rank_test_precision,split0_test_recall,split1_test_recall,split2_test_recall,split3_test_recall,split4_test_recall,mean_test_recall,std_test_recall,rank_test_recall,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1
32,0.008594894409179687,0.0004889283372186467,0.004597139358520508,0.000799513126220132,gini,5,0.01,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
33,0.00539851188659668,0.0004891205583342353,0.004997682571411133,0.0008916882703605054,gini,3,0.01,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.6140350877192983,0.48,0.4074074074074074,0.7368421052631579,1.0,0.6475329457255052,0.2092651308012645,3,0.5303030303030303,0.5454545454545454,0.16923076923076924,0.2153846153846154,0.12307692307692308,0.3168321745756654,0.1830328360863897,31,0.5691056910569104,0.5106382978723404,0.2391304347826087,0.33333333333333337,0.21917808219178084,0.3743788520467012,0.14183014043137987,31
34,0.0065978050231933595,0.0004907158370679952,0.004198694229125976,0.00039472010258841995,entropy,3,0.01,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.01}",0.0,0.48,0.4827586206896552,0.6595744680851063,1.0,0.52423912026834,0.3234808901735706,29,0.0,0.5454545454545454,0.4307692307692308,0.47692307692307695,0.12307692307692308,0.3152342353885266,0.21395148211791917,35,0.0,0.5106382978723404,0.45528455284552843,0.5535714285714286,0.21917808219178084,0.3476839204711643,0.2088084893541614,35
35,0.006197643280029297,0.0004041576058072627,0.0041958332061767575,0.0004008079857135099,entropy,3,0.01,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.05}",0.0,0.48,0.4827586206896552,0.6595744680851063,1.0,0.52423912026834,0.3234808901735706,29,0.0,0.5454545454545454,0.4307692307692308,0.47692307692307695,0.12307692307692308,0.3152342353885266,0.21395148211791917,35,0.0,0.5106382978723404,0.45528455284552843,0.5535714285714286,0.21917808219178084,0.3476839204711643,0.2088084893541614,35
36,0.005194616317749023,0.0009748608228464301,0.004600095748901367,0.0004920812630495512,entropy,3,0.2,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
37,0.004798984527587891,0.0007489231730860241,0.004393339157104492,0.0004937936225565878,entropy,3,0.2,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
38,0.005596446990966797,0.0011989832339273237,0.004797601699829101,0.000747856942265478,entropy,3,0.2,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
39,0.006995391845703125,0.000636050767091444,0.004598379135131836,0.0004900787235940192,entropy,5,0.01,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
40,0.004802227020263672,0.0007529287869697209,0.0043948650360107425,0.0008008162377754493,entropy,5,0.2,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
41,0.007395315170288086,0.0004893564980388209,0.005996894836425781,0.0010952351997660843,entropy,5,0.1,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
42,0.0051936149597167965,0.000746068941606805,0.005402898788452149,0.0010222912891191625,entropy,10,0.2,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
43,0.004800033569335937,0.0007552186351894243,0.004597091674804687,0.0008001456469927739,entropy,10,0.2,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
44,0.006995534896850586,0.0008938826378058203,0.005197286605834961,0.000979374491533117,entropy,10,0.1,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
45,0.006800556182861328,0.0007436603420887094,0.005592966079711914,0.0004854390940718781,entropy,10,0.1,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
46,0.006593465805053711,0.00048745943457930617,0.00440373420715332,0.000489600237597269,entropy,10,0.1,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
47,0.006404256820678711,0.0004931281182245905,0.004389381408691407,0.0004950052395842785,entropy,10,0.1,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
48,0.007195520401000977,0.00040001679637267424,0.004793357849121094,0.0007490396526194727,entropy,10,0.05,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
49,0.0071982860565185545,0.00039285951651170457,0.004945993423461914,0.0007148939966341417,entropy,10,0.01,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
50,0.004595947265625,0.0004918573183511348,0.004597091674804687,0.0004895124568445472,entropy,5,0.2,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
51,0.004795360565185547,0.00039819846843054685,0.00459742546081543,0.0007996560991272232,entropy,5,0.2,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
52,0.0049969196319580075,0.0006359863142534775,0.0043963432312011715,0.0004887447727529813,entropy,5,0.2,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
53,0.0057963371276855465,0.001164854723946821,0.004797172546386719,0.0003993273742220608,entropy,3,0.2,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
54,0.006596422195434571,0.0007931028719645145,0.004797220230102539,0.0003996714403345793,entropy,5,0.1,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
55,0.006800079345703125,0.0007461565708556388,0.004393434524536133,0.00048441188702835444,entropy,5,0.1,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
56,0.006398963928222656,0.001010706434158857,0.004794979095458984,0.0009763474642104248,entropy,5,0.1,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
57,0.007795858383178711,0.00039953574567349763,0.006398153305053711,0.0023289346052102157,entropy,5,0.05,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
58,0.00699467658996582,0.002095278801896614,0.005999135971069336,0.001408093397858809,entropy,3,0.1,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
59,0.0052012443542480465,0.0007496471842738548,0.004595184326171875,0.00048783791614378635,gini,10,0.2,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
60,0.006400632858276367,0.0013585117282486475,0.005399227142333984,0.0010129795192995881,entropy,3,0.1,0.05,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
61,0.005602073669433594,0.0007978551471924344,0.0047986507415771484,0.0009815196420151007,gini,5,0.1,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
62,0.006397247314453125,0.0004909199378077822,0.004597949981689453,0.00048625644032154,gini,5,0.1,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
63,0.006398439407348633,0.0007963501900910003,0.005596256256103516,0.0016278721430768323,gini,5,0.05,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
64,0.006197500228881836,0.0004038597189112013,0.0048907756805419925,0.0006647191669722965,gini,5,0.01,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
65,0.005196666717529297,0.0007479843975120935,0.00579686164855957,0.0017198305283023937,gini,3,0.2,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
66,0.004998970031738281,0.0006314418624355089,0.006194305419921875,0.00172012149134885,gini,3,0.2,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
67,0.006393337249755859,0.0010205368918978287,0.004402828216552734,0.0004906433404483312,gini,5,0.1,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
68,0.005397939682006836,0.0010200898387219958,0.005599498748779297,0.001623001600003258,gini,3,0.2,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
69,0.004996728897094726,0.0008936693999425653,0.0059967517852783205,0.001787418667842428,gini,3,0.1,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
70,0.005600690841674805,0.0011977175768685155,0.0049934864044189455,0.001261563297833244,gini,3,0.1,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
71,0.0067920684814453125,0.0013239424442851636,0.007594919204711914,0.0007998869294393881,gini,3,0.1,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
72,0.005994653701782227,0.0012698101057102968,0.0067961692810058595,0.001592080299107473,gini,3,0.1,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
73,0.005398702621459961,0.0007933861816621864,0.004797506332397461,0.0007478602075797448,gini,3,0.05,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
74,0.0067943096160888675,0.002227871335626408,0.005999183654785157,0.0016769058422480593,gini,3,0.01,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
75,0.004397773742675781,0.0004901558404953276,0.005396890640258789,0.0010190672466899675,gini,3,0.2,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
76,0.006596899032592774,0.000494765132411648,0.005800628662109375,0.0015959601605413257,gini,5,0.1,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
77,0.0043983936309814455,0.0004944923274303238,0.004394054412841797,0.0004842421855042916,gini,5,0.2,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
78,0.004401302337646485,0.00048125487016136096,0.004195737838745117,0.0003961089860807286,gini,5,0.2,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
79,0.006402587890625,0.0010143729934635113,0.004593086242675781,0.0004860667212341206,entropy,3,0.1,0.01,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
80,0.005801057815551758,0.0007429976255160128,0.005197334289550781,0.0015926078862413674,entropy,3,0.05,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
81,0.005804300308227539,0.00039717292309798905,0.00468912124633789,0.0010756168158503217,entropy,3,0.01,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
82,0.004797506332397461,0.0007450006371304471,0.004200124740600586,0.0003989516324041231,entropy,10,0.2,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
83,0.00459141731262207,0.0004903667632694845,0.0048004150390625,0.00039427301691509416,gini,10,0.2,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
84,0.004398727416992187,0.0004923690963761358,0.004596233367919922,0.000797639039519175,gini,10,0.2,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
85,0.004594182968139649,0.0007989673686877466,0.004802131652832031,0.0007469138737375665,gini,10,0.2,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
86,0.006600713729858399,0.0007961988731100983,0.005399084091186524,0.0013586378287564816,gini,10,0.1,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
87,0.005998992919921875,5.065707552802784e-06,0.004799175262451172,0.0007513411056192481,gini,10,0.1,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
88,0.0065939903259277345,0.000492568477637637,0.004395008087158203,0.0004915627281647178,gini,10,0.1,0.05,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.05}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
89,0.006598615646362304,0.0007987234425933121,0.004599189758300782,0.00048648021041060936,gini,10,0.1,0.01,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.01}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
90,0.006793165206909179,0.0003982580541482767,0.004397964477539063,0.000799039308393602,gini,10,0.05,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.05, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
91,0.007199287414550781,0.00039811970750742667,0.004798173904418945,0.0007420381838002561,gini,10,0.01,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.01, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
92,0.0047969818115234375,0.0003989960387165462,0.004402875900268555,0.0007919213559899035,gini,5,0.2,0.2,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
93,0.004192638397216797,0.00040210361463699317,0.0042000293731689455,0.0003986431764543468,gini,5,0.2,0.1,"{'tree__criterion': 'gini', 'tree__max_depth': 5, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
94,0.005797958374023438,0.0007487495236561203,0.004795694351196289,0.0007467182598602454,entropy,3,0.1,0.1,"{'tree__criterion': 'entropy', 'tree__max_depth': 3, 'tree__min_samples_leaf': 0.1, 'tree__min_samples_split': 0.1}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
95,0.0043220043182373045,0.00041573843885745404,0.0044043540954589845,0.0004892927455381666,entropy,10,0.2,0.2,"{'tree__criterion': 'entropy', 'tree__max_depth': 10, 'tree__min_samples_leaf': 0.2, 'tree__min_samples_split': 0.2}",0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
